country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Saint Vincent and Grenadines,2012,female,5-14 years,0,9355,0,Saint Vincent and Grenadines2012,0.715,692933741,6918,Generation Z
Saint Vincent and Grenadines,2012,female,55-74 years,0,6253,0,Saint Vincent and Grenadines2012,0.715,692933741,6918,Boomers
Saint Vincent and Grenadines,2012,female,75+ years,0,1881,0,Saint Vincent and Grenadines2012,0.715,692933741,6918,Silent
Saint Vincent and Grenadines,2012,male,5-14 years,0,9568,0,Saint Vincent and Grenadines2012,0.715,692933741,6918,Generation Z
Saint Vincent and Grenadines,2012,male,75+ years,0,1346,0,Saint Vincent and Grenadines2012,0.715,692933741,6918,Silent
Saint Vincent and Grenadines,2013,female,15-24 years,0,9748,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Millenials
Saint Vincent and Grenadines,2013,female,25-34 years,0,8694,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Millenials
Saint Vincent and Grenadines,2013,female,35-54 years,0,13666,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Generation X
Saint Vincent and Grenadines,2013,female,5-14 years,0,9231,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Generation Z
Saint Vincent and Grenadines,2013,female,55-74 years,0,6444,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Boomers
Saint Vincent and Grenadines,2013,female,75+ years,0,1948,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Silent
Saint Vincent and Grenadines,2013,male,15-24 years,0,9986,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Millenials
Saint Vincent and Grenadines,2013,male,25-34 years,0,8863,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Millenials
Saint Vincent and Grenadines,2013,male,35-54 years,0,14602,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Generation X
Saint Vincent and Grenadines,2013,male,5-14 years,0,9440,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Generation Z
Saint Vincent and Grenadines,2013,male,55-74 years,0,6377,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Boomers
Saint Vincent and Grenadines,2013,male,75+ years,0,1399,0,Saint Vincent and Grenadines2013,0.717,721207148,7183,Silent
Saint Vincent and Grenadines,2014,male,75+ years,1,1440,69.44,Saint Vincent and Grenadines2014,0.72,725185185,7203,Silent
Saint Vincent and Grenadines,2014,male,25-34 years,1,8817,11.34,Saint Vincent and Grenadines2014,0.72,725185185,7203,Millenials
Saint Vincent and Grenadines,2014,female,15-24 years,0,9636,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Millenials
Saint Vincent and Grenadines,2014,female,25-34 years,0,8665,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Millenials
Saint Vincent and Grenadines,2014,female,35-54 years,0,13751,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Generation X
Saint Vincent and Grenadines,2014,female,5-14 years,0,9144,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Generation Z
Saint Vincent and Grenadines,2014,female,55-74 years,0,6689,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Boomers
Saint Vincent and Grenadines,2014,female,75+ years,0,1991,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Silent
Saint Vincent and Grenadines,2014,male,15-24 years,0,9888,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Millenials
Saint Vincent and Grenadines,2014,male,35-54 years,0,14629,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Generation X
Saint Vincent and Grenadines,2014,male,5-14 years,0,9346,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Generation Z
Saint Vincent and Grenadines,2014,male,55-74 years,0,6680,0,Saint Vincent and Grenadines2014,0.72,725185185,7203,Boomers
Saint Vincent and Grenadines,2015,female,5-14 years,1,9071,11.02,Saint Vincent and Grenadines2015,,756666667,7496,Generation Z
Saint Vincent and Grenadines,2015,male,15-24 years,1,9783,10.22,Saint Vincent and Grenadines2015,,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,male,35-54 years,1,14619,6.84,Saint Vincent and Grenadines2015,,756666667,7496,Generation X
Saint Vincent and Grenadines,2015,female,15-24 years,0,9515,0,Saint Vincent and Grenadines2015,,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,female,25-34 years,0,8622,0,Saint Vincent and Grenadines2015,,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,female,35-54 years,0,13809,0,Saint Vincent and Grenadines2015,,756666667,7496,Generation X
Saint Vincent and Grenadines,2015,female,55-74 years,0,6999,0,Saint Vincent and Grenadines2015,,756666667,7496,Boomers
Saint Vincent and Grenadines,2015,female,75+ years,0,2012,0,Saint Vincent and Grenadines2015,,756666667,7496,Silent
Saint Vincent and Grenadines,2015,male,25-34 years,0,8762,0,Saint Vincent and Grenadines2015,,756666667,7496,Millenials
Saint Vincent and Grenadines,2015,male,5-14 years,0,9266,0,Saint Vincent and Grenadines2015,,756666667,7496,Generation Z
Saint Vincent and Grenadines,2015,male,55-74 years,0,7031,0,Saint Vincent and Grenadines2015,,756666667,7496,Boomers
Saint Vincent and Grenadines,2015,male,75+ years,0,1459,0,Saint Vincent and Grenadines2015,,756666667,7496,Silent
Serbia,2011,male,75+ years,211,215193,98.05,Serbia2011,0.761,46466728667,6734,Silent
Serbia,2011,male,55-74 years,316,847315,37.29,Serbia2011,0.761,46466728667,6734,Boomers
Serbia,2011,female,75+ years,95,333972,28.45,Serbia2011,0.761,46466728667,6734,Silent
Serbia,2011,male,35-54 years,276,982723,28.09,Serbia2011,0.761,46466728667,6734,Generation X
Serbia,2011,male,25-34 years,77,501889,15.34,Serbia2011,0.761,46466728667,6734,Millenials
Serbia,2011,female,55-74 years,142,970364,14.63,Serbia2011,0.761,46466728667,6734,Boomers
Serbia,2011,female,35-54 years,77,1000759,7.69,Serbia2011,0.761,46466728667,6734,Generation X
Serbia,2011,male,15-24 years,28,439356,6.37,Serbia2011,0.761,46466728667,6734,Millenials
Serbia,2011,female,25-34 years,21,483724,4.34,Serbia2011,0.761,46466728667,6734,Millenials
Serbia,2011,female,15-24 years,11,416251,2.64,Serbia2011,0.761,46466728667,6734,Millenials
Serbia,2011,female,5-14 years,1,344544,0.29,Serbia2011,0.761,46466728667,6734,Generation Z
Serbia,2011,male,5-14 years,1,363937,0.27,Serbia2011,0.761,46466728667,6734,Generation Z
Serbia,2012,male,75+ years,199,220812,90.12,Serbia2012,0.762,40742313861,5933,Silent
Serbia,2012,male,55-74 years,342,850478,40.21,Serbia2012,0.762,40742313861,5933,Boomers
Serbia,2012,male,35-54 years,272,977855,27.82,Serbia2012,0.762,40742313861,5933,Generation X
Serbia,2012,female,75+ years,85,338375,25.12,Serbia2012,0.762,40742313861,5933,Silent
Serbia,2012,male,25-34 years,85,496790,17.11,Serbia2012,0.762,40742313861,5933,Millenials
Serbia,2012,female,55-74 years,128,970977,13.18,Serbia2012,0.762,40742313861,5933,Boomers
Serbia,2012,male,15-24 years,33,429268,7.69,Serbia2012,0.762,40742313861,5933,Millenials
Serbia,2012,female,35-54 years,72,993068,7.25,Serbia2012,0.762,40742313861,5933,Generation X
Serbia,2012,female,25-34 years,17,479177,3.55,Serbia2012,0.762,40742313861,5933,Millenials
Serbia,2012,female,15-24 years,9,408327,2.2,Serbia2012,0.762,40742313861,5933,Millenials
Serbia,2012,male,5-14 years,1,359823,0.28,Serbia2012,0.762,40742313861,5933,Generation Z
Serbia,2012,female,5-14 years,0,342224,0,Serbia2012,0.762,40742313861,5933,Generation Z
Serbia,2013,male,75+ years,185,222998,82.96,Serbia2013,0.771,45519650911,6662,Silent
Serbia,2013,male,55-74 years,338,849852,39.77,Serbia2013,0.771,45519650911,6662,Boomers
Serbia,2013,male,35-54 years,275,974469,28.22,Serbia2013,0.771,45519650911,6662,Generation X
Serbia,2013,female,75+ years,62,345109,17.97,Serbia2013,0.771,45519650911,6662,Silent
Serbia,2013,male,25-34 years,73,493013,14.81,Serbia2013,0.771,45519650911,6662,Millenials
Serbia,2013,female,55-74 years,126,972962,12.95,Serbia2013,0.771,45519650911,6662,Boomers
Serbia,2013,female,35-54 years,82,987642,8.3,Serbia2013,0.771,45519650911,6662,Generation X
Serbia,2013,male,15-24 years,29,419407,6.91,Serbia2013,0.771,45519650911,6662,Millenials
Serbia,2013,female,25-34 years,24,474010,5.06,Serbia2013,0.771,45519650911,6662,Millenials
Serbia,2013,female,15-24 years,2,397223,0.5,Serbia2013,0.771,45519650911,6662,Millenials
Serbia,2013,male,5-14 years,1,358022,0.28,Serbia2013,0.771,45519650911,6662,Generation Z
Serbia,2013,female,5-14 years,0,338133,0,Serbia2013,0.771,45519650911,6662,Generation Z
Serbia,2014,male,75+ years,190,226079,84.04,Serbia2014,0.771,44210806366,6500,Silent
Serbia,2014,male,55-74 years,343,851225,40.29,Serbia2014,0.771,44210806366,6500,Boomers
Serbia,2014,female,75+ years,86,349278,24.62,Serbia2014,0.771,44210806366,6500,Silent
Serbia,2014,male,35-54 years,219,971340,22.55,Serbia2014,0.771,44210806366,6500,Generation X
Serbia,2014,male,25-34 years,73,487583,14.97,Serbia2014,0.771,44210806366,6500,Millenials
Serbia,2014,female,55-74 years,103,974430,10.57,Serbia2014,0.771,44210806366,6500,Boomers
Serbia,2014,male,15-24 years,32,409374,7.82,Serbia2014,0.771,44210806366,6500,Millenials
Serbia,2014,female,35-54 years,63,982170,6.41,Serbia2014,0.771,44210806366,6500,Generation X
Serbia,2014,female,25-34 years,21,468482,4.48,Serbia2014,0.771,44210806366,6500,Millenials
Serbia,2014,female,15-24 years,4,387401,1.03,Serbia2014,0.771,44210806366,6500,Millenials
Serbia,2014,female,5-14 years,0,337165,0,Serbia2014,0.771,44210806366,6500,Generation Z
Serbia,2014,male,5-14 years,0,357283,0,Serbia2014,0.771,44210806366,6500,Generation Z
Serbia,2015,male,75+ years,189,228745,82.62,Serbia2015,,37160332465,5492,Silent
Serbia,2015,male,55-74 years,286,852168,33.56,Serbia2015,,37160332465,5492,Boomers
Serbia,2015,male,35-54 years,219,967544,22.63,Serbia2015,,37160332465,5492,Generation X
Serbia,2015,female,75+ years,77,351830,21.89,Serbia2015,,37160332465,5492,Silent
Serbia,2015,male,25-34 years,70,480793,14.56,Serbia2015,,37160332465,5492,Millenials
Serbia,2015,female,55-74 years,98,976577,10.04,Serbia2015,,37160332465,5492,Boomers
Serbia,2015,male,15-24 years,27,400082,6.75,Serbia2015,,37160332465,5492,Millenials
Serbia,2015,female,35-54 years,65,975773,6.66,Serbia2015,,37160332465,5492,Generation X
Serbia,2015,female,25-34 years,21,461733,4.55,Serbia2015,,37160332465,5492,Millenials
Serbia,2015,female,15-24 years,7,378130,1.85,Serbia2015,,37160332465,5492,Millenials
Serbia,2015,male,5-14 years,2,356525,0.56,Serbia2015,,37160332465,5492,Generation Z
Serbia,2015,female,5-14 years,1,336506,0.3,Serbia2015,,37160332465,5492,Generation Z
Seychelles,2011,male,35-54 years,3,13471,22.27,Seychelles2011,0.752,1065826670,13204,Generation X
Seychelles,2011,male,25-34 years,1,6615,15.12,Seychelles2011,0.752,1065826670,13204,Millenials
Seychelles,2011,male,15-24 years,1,7169,13.95,Seychelles2011,0.752,1065826670,13204,Millenials
Seychelles,2011,female,15-24 years,0,6495,0,Seychelles2011,0.752,1065826670,13204,Millenials
Seychelles,2011,female,25-34 years,0,7108,0,Seychelles2011,0.752,1065826670,13204,Millenials
Seychelles,2011,female,35-54 years,0,13459,0,Seychelles2011,0.752,1065826670,13204,Generation X
Seychelles,2011,female,5-14 years,0,6341,0,Seychelles2011,0.752,1065826670,13204,Generation Z
Seychelles,2011,female,55-74 years,0,5544,0,Seychelles2011,0.752,1065826670,13204,Boomers
Seychelles,2011,female,75+ years,0,1993,0,Seychelles2011,0.752,1065826670,13204,Silent
Seychelles,2011,male,5-14 years,0,6540,0,Seychelles2011,0.752,1065826670,13204,Generation Z
Seychelles,2011,male,55-74 years,0,5026,0,Seychelles2011,0.752,1065826670,13204,Boomers
Seychelles,2011,male,75+ years,0,956,0,Seychelles2011,0.752,1065826670,13204,Silent
Seychelles,2012,male,55-74 years,1,5437,18.39,Seychelles2012,0.761,1059498884,13044,Boomers
Seychelles,2012,male,35-54 years,2,13234,15.11,Seychelles2012,0.761,1059498884,13044,Generation X
Seychelles,2012,female,15-24 years,0,6357,0,Seychelles2012,0.761,1059498884,13044,Millenials
Seychelles,2012,female,25-34 years,0,7211,0,Seychelles2012,0.761,1059498884,13044,Millenials
Seychelles,2012,female,35-54 years,0,13691,0,Seychelles2012,0.761,1059498884,13044,Generation X
Seychelles,2012,female,5-14 years,0,6244,0,Seychelles2012,0.761,1059498884,13044,Generation Z
Seychelles,2012,female,55-74 years,0,5936,0,Seychelles2012,0.761,1059498884,13044,Boomers
Seychelles,2012,female,75+ years,0,2014,0,Seychelles2012,0.761,1059498884,13044,Silent
Seychelles,2012,male,15-24 years,0,7038,0,Seychelles2012,0.761,1059498884,13044,Millenials
Seychelles,2012,male,25-34 years,0,6724,0,Seychelles2012,0.761,1059498884,13044,Millenials
Seychelles,2012,male,5-14 years,0,6366,0,Seychelles2012,0.761,1059498884,13044,Generation Z
Seychelles,2012,male,75+ years,0,972,0,Seychelles2012,0.761,1059498884,13044,Silent
Seychelles,2013,male,55-74 years,4,5827,68.65,Seychelles2013,0.767,1328091524,16090,Boomers
Seychelles,2013,male,25-34 years,3,7360,40.76,Seychelles2013,0.767,1328091524,16090,Millenials
Seychelles,2013,male,15-24 years,1,6804,14.7,Seychelles2013,0.767,1328091524,16090,Millenials
Seychelles,2013,male,35-54 years,1,13718,7.29,Seychelles2013,0.767,1328091524,16090,Generation X
Seychelles,2013,female,15-24 years,0,6031,0,Seychelles2013,0.767,1328091524,16090,Millenials
Seychelles,2013,female,25-34 years,0,7154,0,Seychelles2013,0.767,1328091524,16090,Millenials
Seychelles,2013,female,35-54 years,0,14010,0,Seychelles2013,0.767,1328091524,16090,Generation X
Seychelles,2013,female,5-14 years,0,6167,0,Seychelles2013,0.767,1328091524,16090,Generation Z
Seychelles,2013,female,55-74 years,0,6147,0,Seychelles2013,0.767,1328091524,16090,Boomers
Seychelles,2013,female,75+ years,0,2074,0,Seychelles2013,0.767,1328091524,16090,Silent
Seychelles,2013,male,5-14 years,0,6310,0,Seychelles2013,0.767,1328091524,16090,Generation Z
Seychelles,2013,male,75+ years,0,939,0,Seychelles2013,0.767,1328091524,16090,Silent
Seychelles,2014,male,15-24 years,1,6391,15.65,Seychelles2014,0.772,1342997306,16018,Millenials
Seychelles,2014,female,25-34 years,1,7345,13.61,Seychelles2014,0.772,1342997306,16018,Millenials
Seychelles,2014,male,35-54 years,1,14001,7.14,Seychelles2014,0.772,1342997306,16018,Generation X
Seychelles,2014,female,35-54 years,1,14431,6.93,Seychelles2014,0.772,1342997306,16018,Generation X
Seychelles,2014,female,15-24 years,0,5813,0,Seychelles2014,0.772,1342997306,16018,Millenials
Seychelles,2014,female,5-14 years,0,6229,0,Seychelles2014,0.772,1342997306,16018,Generation Z
Seychelles,2014,female,55-74 years,0,6507,0,Seychelles2014,0.772,1342997306,16018,Boomers
Seychelles,2014,female,75+ years,0,2096,0,Seychelles2014,0.772,1342997306,16018,Silent
Seychelles,2014,male,25-34 years,0,7704,0,Seychelles2014,0.772,1342997306,16018,Millenials
Seychelles,2014,male,5-14 years,0,6123,0,Seychelles2014,0.772,1342997306,16018,Generation Z
Seychelles,2014,male,55-74 years,0,6245,0,Seychelles2014,0.772,1342997306,16018,Boomers
Seychelles,2014,male,75+ years,0,960,0,Seychelles2014,0.772,1342997306,16018,Silent
Seychelles,2015,male,35-54 years,3,14210,21.11,Seychelles2015,,1375604279,16005,Generation X
Seychelles,2015,female,15-24 years,1,5957,16.79,Seychelles2015,,1375604279,16005,Millenials
Seychelles,2015,male,15-24 years,1,6393,15.64,Seychelles2015,,1375604279,16005,Millenials
Seychelles,2015,male,55-74 years,1,6903,14.49,Seychelles2015,,1375604279,16005,Boomers
Seychelles,2015,male,25-34 years,1,7565,13.22,Seychelles2015,,1375604279,16005,Millenials
Seychelles,2015,female,25-34 years,0,7204,0,Seychelles2015,,1375604279,16005,Millenials
Seychelles,2015,female,35-54 years,0,14823,0,Seychelles2015,,1375604279,16005,Generation X
Seychelles,2015,female,5-14 years,0,6271,0,Seychelles2015,,1375604279,16005,Generation Z
Seychelles,2015,female,55-74 years,0,7198,0,Seychelles2015,,1375604279,16005,Boomers
Seychelles,2015,female,75+ years,0,2025,0,Seychelles2015,,1375604279,16005,Silent
Seychelles,2015,male,5-14 years,0,6324,0,Seychelles2015,,1375604279,16005,Generation Z
Seychelles,2015,male,75+ years,0,1076,0,Seychelles2015,,1375604279,16005,Silent
Singapore,2011,male,75+ years,18,55900,32.2,Singapore2011,0.903,275966926379,76638,Silent
Singapore,2011,male,55-74 years,68,333700,20.38,Singapore2011,0.903,275966926379,76638,Boomers
Singapore,2011,female,75+ years,12,84300,14.23,Singapore2011,0.903,275966926379,76638,Silent
Singapore,2011,male,35-54 years,81,623200,13,Singapore2011,0.903,275966926379,76638,Generation X
Singapore,2011,female,55-74 years,42,347600,12.08,Singapore2011,0.903,275966926379,76638,Boomers
Singapore,2011,male,25-34 years,18,269000,6.69,Singapore2011,0.903,275966926379,76638,Millenials
Singapore,2011,female,35-54 years,35,631700,5.54,Singapore2011,0.903,275966926379,76638,Generation X
Singapore,2011,female,15-24 years,14,255000,5.49,Singapore2011,0.903,275966926379,76638,Millenials
Singapore,2011,male,15-24 years,12,260800,4.6,Singapore2011,0.903,275966926379,76638,Millenials
Singapore,2011,female,25-34 years,8,291100,2.75,Singapore2011,0.903,275966926379,76638,Millenials
Singapore,2011,female,5-14 years,0,219200,0,Singapore2011,0.903,275966926379,76638,Generation Z
